bp	annual_hunting_mortality
3465	0.021415
3464	0.021226
3463	0.021037
3462	0.020848
3461	0.020659
3460	0.020470
3459	0.020282
3458	0.020093
3457	0.019904
3456	0.019715
3455	0.019526
3454	0.019337
3453	0.019149
3452	0.018960
3451	0.018771
3450	0.018582
3449	0.018393
3448	0.018204
3447	0.018015
3446	0.017827
3445	0.017638
3444	0.017449
3443	0.017260
3442	0.017071
3441	0.016882
3440	0.016694
3439	0.016505
3438	0.016316
3437	0.016127
3436	0.015938
3435	0.015749
3434	0.015560
3433	0.015372
3432	0.015183
3431	0.014994
3430	0.014805
3429	0.014616
3428	0.014427
3427	0.014239
3426	0.014050
3425	0.013861
3424	0.013672
3423	0.013483
3422	0.013294
3421	0.013106
3420	0.012917
3419	0.012728
3418	0.012539
3417	0.012350
3416	0.012161
3415	0.011972
3414	0.011784
3413	0.011595
3412	0.011406
3411	0.011217
3410	0.011028
3409	0.010839
3408	0.010651
3407	0.010462
3406	0.010273
3405	0.010084
3404	0.009895
3403	0.009706
3402	0.009517
3401	0.009329
3400	0.009140
3399	0.009140
3398	0.009140
3397	0.009140
3396	0.009140
3395	0.009140
3394	0.009140
3393	0.009140
3392	0.009140
3391	0.009140
3390	0.009140
3389	0.009140
3388	0.009140
3387	0.009140
3386	0.009140
3385	0.009140
3384	0.009140
3383	0.009140
3382	0.009140
3381	0.009140
3380	0.009140
3379	0.009140
3378	0.009140
3377	0.009140
3376	0.009140
3375	0.009140
3374	0.009140
3373	0.009140
3372	0.009140
3371	0.009140
3370	0.009140
3369	0.009140
3368	0.009140
3367	0.009140
3366	0.009140
3365	0.009140
3364	0.009140
3363	0.009140
3362	0.009140
3361	0.009140
3360	0.009140
3359	0.009140
3358	0.009140
3357	0.009140
3356	0.009140
3355	0.009140
3354	0.009140
3353	0.009140
3352	0.009140
3351	0.009140
3350	0.009140
3349	0.009140
3348	0.009140
3347	0.009140
3346	0.009140
3345	0.009140
3344	0.009140
3343	0.009140
3342	0.009140
3341	0.009140
3340	0.009140
3339	0.009140
3338	0.009140
3337	0.009140
3336	0.009140
3335	0.009140
3334	0.009140
3333	0.009140
3332	0.009140
3331	0.009140
3330	0.009140
3329	0.009140
3328	0.009140
3327	0.009140
3326	0.009140
3325	0.009140
3324	0.009140
3323	0.009140
3322	0.009140
3321	0.009140
3320	0.009140
3319	0.009140
3318	0.009140
3317	0.009140
3316	0.009140
3315	0.009140
3314	0.009140
3313	0.009140
3312	0.009140
3311	0.009140
3310	0.009140
3309	0.009140
3308	0.009140
3307	0.009140
3306	0.009140
3305	0.009140
3304	0.009140
3303	0.009140
3302	0.009140
3301	0.009140
3300	0.009140
3299	0.009140
3298	0.009140
3297	0.009140
3296	0.009140
3295	0.009140
3294	0.009140
3293	0.009140
3292	0.009140
3291	0.009140
3290	0.009140
3289	0.009140
3288	0.009140
3287	0.009140
3286	0.009140
3285	0.009140
3284	0.009140
3283	0.009140
3282	0.009140
3281	0.009140
3280	0.009140
3279	0.009140
3278	0.009140
3277	0.009140
3276	0.009140
3275	0.009140
3274	0.009140
3273	0.009140
3272	0.009140
3271	0.009140
3270	0.009140
3269	0.009140
3268	0.009140
3267	0.009140
3266	0.009140
3265	0.009140
3264	0.009140
3263	0.009140
3262	0.009140
3261	0.009140
3260	0.009140
3259	0.009140
3258	0.009140
3257	0.009140
3256	0.009140
3255	0.009140
3254	0.009140
3253	0.009140
3252	0.009140
3251	0.009140
3250	0.009140
3249	0.009140
3248	0.009140
3247	0.009140
3246	0.009140
3245	0.009140
3244	0.009140
3243	0.009140
3242	0.009140
3241	0.009140
3240	0.009140
3239	0.009140
3238	0.009140
3237	0.009140
3236	0.009140
3235	0.009140
3234	0.009140
3233	0.009140
3232	0.009140
3231	0.009140
3230	0.009140
3229	0.009140
3228	0.009140
3227	0.009140
3226	0.009140
3225	0.009140
3224	0.009140
3223	0.009140
3222	0.009140
3221	0.009140
3220	0.009140
3219	0.009140
3218	0.009140
3217	0.009140
3216	0.009140
3215	0.009140
3214	0.009140
3213	0.009140
3212	0.009140
3211	0.009140
3210	0.009140
3209	0.009140
3208	0.009140
3207	0.009140
3206	0.009140
3205	0.009140
3204	0.009140
3203	0.009140
3202	0.009140
3201	0.009140
3200	0.009140
3199	0.009140
3198	0.009140
3197	0.009140
3196	0.009140
3195	0.009140
3194	0.009140
3193	0.009140
3192	0.009140
3191	0.009140
3190	0.009140
3189	0.009140
3188	0.009140
3187	0.009140
3186	0.009140
3185	0.009140
3184	0.009140
3183	0.009140
3182	0.009140
3181	0.009140
3180	0.009140
3179	0.009140
3178	0.009140
3177	0.009140
3176	0.009140
3175	0.009140
3174	0.009140
3173	0.009140
3172	0.009140
3171	0.009140
3170	0.009140
3169	0.009140
3168	0.009140
3167	0.009140
3166	0.009140
3165	0.009140
3164	0.009140
3163	0.009140
3162	0.009140
3161	0.009140
3160	0.009140
3159	0.009140
3158	0.009140
3157	0.009140
3156	0.009140
3155	0.009140
3154	0.009140
3153	0.009140
3152	0.009140
3151	0.009140
3150	0.009140
3149	0.009140
3148	0.009140
3147	0.009140
3146	0.009140
3145	0.009140
3144	0.009140
3143	0.009140
3142	0.009140
3141	0.009140
3140	0.009140
3139	0.009140
3138	0.009140
3137	0.009140
3136	0.009140
3135	0.009140
3134	0.009140
3133	0.009140
3132	0.009140
3131	0.009140
3130	0.009140
3129	0.009140
3128	0.009140
3127	0.009140
3126	0.009140
3125	0.009140
3124	0.009140
3123	0.009140
3122	0.009140
3121	0.009140
3120	0.009140
3119	0.009140
3118	0.009140
3117	0.009140
3116	0.009140
3115	0.009140
3114	0.009140
3113	0.009140
3112	0.009140
3111	0.009140
3110	0.009140
3109	0.009140
3108	0.009140
3107	0.009140
3106	0.009140
3105	0.009140
3104	0.009140
3103	0.009140
3102	0.009140
3101	0.009140
3100	0.009140
3099	0.009140
3098	0.009140
3097	0.009140
3096	0.009140
3095	0.009140
3094	0.009140
3093	0.009140
3092	0.009140
3091	0.009140
3090	0.009140
3089	0.009140
3088	0.009140
3087	0.009140
3086	0.009140
3085	0.009140
3084	0.009140
3083	0.009140
3082	0.009140
3081	0.009140
3080	0.009140
3079	0.009140
3078	0.009140
3077	0.009140
3076	0.009140
3075	0.009140
3074	0.009140
3073	0.009140
3072	0.009140
3071	0.009140
3070	0.009140
3069	0.009140
3068	0.009140
3067	0.009140
3066	0.009140
3065	0.009140
3064	0.009140
3063	0.009140
3062	0.009140
3061	0.009140
3060	0.009140
3059	0.009140
3058	0.009140
3057	0.009140
3056	0.009140
3055	0.009140
3054	0.009140
3053	0.009140
3052	0.009140
3051	0.009140
3050	0.009140
3049	0.009140
3048	0.009140
3047	0.009140
3046	0.009140
3045	0.009140
3044	0.009140
3043	0.009140
3042	0.009140
3041	0.009140
3040	0.009140
3039	0.009140
3038	0.009140
3037	0.009140
3036	0.009140
3035	0.009140
3034	0.009140
3033	0.009140
3032	0.009140
3031	0.009140
3030	0.009140
3029	0.009140
3028	0.009140
3027	0.009140
3026	0.009140
3025	0.009140
3024	0.009140
3023	0.009140
3022	0.009140
3021	0.009140
3020	0.009140
3019	0.009140
3018	0.009140
3017	0.009140
3016	0.009140
3015	0.009140
3014	0.009140
3013	0.009140
3012	0.009140
3011	0.009140
3010	0.009140
3009	0.009140
3008	0.009140
3007	0.009140
3006	0.009140
3005	0.009140
3004	0.009140
3003	0.009140
3002	0.009140
3001	0.009140
3000	0.009140
2999	0.009140
2998	0.009140
2997	0.009140
2996	0.009140
2995	0.009140
2994	0.009140
2993	0.009140
2992	0.009140
2991	0.009140
2990	0.009140
2989	0.009140
2988	0.009140
2987	0.009140
2986	0.009140
2985	0.009140
2984	0.009140
2983	0.009140
2982	0.009140
2981	0.009140
2980	0.009140
2979	0.009140
2978	0.009140
2977	0.009140
2976	0.009140
2975	0.009140
2974	0.009140
2973	0.009140
2972	0.009140
2971	0.009140
2970	0.009140
2969	0.009140
2968	0.009140
2967	0.009140
2966	0.009140
2965	0.009140
2964	0.009140
2963	0.009140
2962	0.009140
2961	0.009140
2960	0.009140
2959	0.009140
2958	0.009140
2957	0.009140
2956	0.009140
2955	0.009140
2954	0.009140
2953	0.009140
2952	0.009140
2951	0.009140
2950	0.009140
2949	0.009140
2948	0.009140
2947	0.009140
2946	0.009140
2945	0.009140
2944	0.009140
2943	0.009140
2942	0.009140
2941	0.009140
2940	0.009140
2939	0.009140
2938	0.009140
2937	0.009140
2936	0.009140
2935	0.009140
2934	0.009140
2933	0.009140
2932	0.009140
2931	0.009140
2930	0.009140
2929	0.009140
2928	0.009140
2927	0.009140
2926	0.009140
2925	0.009140
2924	0.009140
2923	0.009140
2922	0.009140
2921	0.009140
2920	0.009140
2919	0.009140
2918	0.009140
2917	0.009140
2916	0.009140
2915	0.009140
2914	0.009140
2913	0.009140
2912	0.009140
2911	0.009140
2910	0.009140
2909	0.009140
2908	0.009140
2907	0.009140
2906	0.009140
2905	0.009140
2904	0.009140
2903	0.009140
2902	0.009140
2901	0.009140
2900	0.009140
2899	0.009140
2898	0.009140
2897	0.009140
2896	0.009140
2895	0.009140
2894	0.009140
2893	0.009140
2892	0.009140
2891	0.009140
2890	0.009140
2889	0.009140
2888	0.009140
2887	0.009140
2886	0.009140
2885	0.009140
2884	0.009140
2883	0.009140
2882	0.009140
2881	0.009140
2880	0.009140
2879	0.009140
2878	0.009140
2877	0.009140
2876	0.009140
2875	0.009140
2874	0.009140
2873	0.009140
2872	0.009140
2871	0.009140
2870	0.009140
2869	0.009140
2868	0.009140
2867	0.009140
2866	0.009140
2865	0.009140
2864	0.009140
2863	0.009140
2862	0.009140
2861	0.009140
2860	0.009140
2859	0.009140
2858	0.009140
2857	0.009140
2856	0.009140
2855	0.009140
2854	0.009140
2853	0.009140
2852	0.009140
2851	0.009140
2850	0.009140
2849	0.009140
2848	0.009140
2847	0.009140
2846	0.009140
2845	0.009140
2844	0.009140
2843	0.009140
2842	0.009140
2841	0.009140
2840	0.009140
2839	0.009140
2838	0.009140
2837	0.009140
2836	0.009140
2835	0.009140
2834	0.009140
2833	0.009140
2832	0.009140
2831	0.009140
2830	0.009140
2829	0.009140
2828	0.009140
2827	0.009140
2826	0.009140
2825	0.009140
2824	0.009140
2823	0.009140
2822	0.009140
2821	0.009140
2820	0.009140
2819	0.009140
2818	0.009140
2817	0.009140
2816	0.009140
2815	0.009140
2814	0.009140
2813	0.009140
2812	0.009140
2811	0.009140
2810	0.009140
2809	0.009140
2808	0.009140
2807	0.009140
2806	0.009140
2805	0.009140
2804	0.009140
2803	0.009140
2802	0.009140
2801	0.009140
2800	0.009140
2799	0.009140
2798	0.009140
2797	0.009140
2796	0.009140
2795	0.009140
2794	0.009140
2793	0.009140
2792	0.009140
2791	0.009140
2790	0.009140
2789	0.009140
2788	0.009140
2787	0.009140
2786	0.009140
2785	0.009140
2784	0.009140
2783	0.009140
2782	0.009140
2781	0.009140
2780	0.009140
2779	0.009140
2778	0.009140
2777	0.009140
2776	0.009140
2775	0.009140
2774	0.009140
2773	0.009140
2772	0.009140
2771	0.009140
2770	0.009140
2769	0.009140
2768	0.009140
2767	0.009140
2766	0.009140
2765	0.009140
2764	0.009140
2763	0.009140
2762	0.009140
2761	0.009140
2760	0.009140
2759	0.009140
2758	0.009140
2757	0.009140
2756	0.009140
2755	0.009140
2754	0.009140
2753	0.009140
2752	0.009140
2751	0.009140
2750	0.009140
2749	0.009140
2748	0.009140
2747	0.009140
2746	0.009140
2745	0.009140
2744	0.009140
2743	0.009140
2742	0.009140
2741	0.009140
2740	0.009140
2739	0.009140
2738	0.009140
2737	0.009140
2736	0.009140
2735	0.009140
2734	0.009140
2733	0.009140
2732	0.009140
2731	0.009140
2730	0.009140
2729	0.009140
2728	0.009140
2727	0.009140
2726	0.009140
2725	0.009140
2724	0.009140
2723	0.009140
2722	0.009140
2721	0.009140
2720	0.009140
2719	0.009140
2718	0.009140
2717	0.009140
2716	0.009140
2715	0.009140
2714	0.009140
2713	0.009140
2712	0.009140
2711	0.009140
2710	0.009140
2709	0.009140
2708	0.009140
2707	0.009140
2706	0.009140
2705	0.009140
2704	0.009140
2703	0.009140
2702	0.009140
2701	0.009140
2700	0.009140
2699	0.009140
2698	0.009140
2697	0.009140
2696	0.009140
2695	0.009140
2694	0.009140
2693	0.009140
2692	0.009140
2691	0.009140
2690	0.009140
2689	0.009140
2688	0.009140
2687	0.009140
2686	0.009140
2685	0.009140
2684	0.009140
2683	0.009140
2682	0.009140
2681	0.009140
2680	0.009140
2679	0.009140
2678	0.009140
2677	0.009140
2676	0.009140
2675	0.009140
2674	0.009140
2673	0.009140
2672	0.009140
2671	0.009140
2670	0.009140
2669	0.009140
2668	0.009140
2667	0.009140
2666	0.009140
2665	0.009140
2664	0.009140
2663	0.009140
2662	0.009140
2661	0.009140
2660	0.009140
2659	0.009140
2658	0.009140
2657	0.009140
2656	0.009140
2655	0.009140
2654	0.009140
2653	0.009140
2652	0.009140
2651	0.009140
2650	0.009140
2649	0.009140
2648	0.009140
2647	0.009140
2646	0.009140
2645	0.009140
2644	0.009140
2643	0.009140
2642	0.009140
2641	0.009140
2640	0.009140
2639	0.009140
2638	0.009140
2637	0.009140
2636	0.009140
2635	0.009140
2634	0.009140
2633	0.009140
2632	0.009140
2631	0.009140
2630	0.009140
2629	0.009140
2628	0.009140
2627	0.009140
2626	0.009140
2625	0.009140
2624	0.009140
2623	0.009140
2622	0.009140
2621	0.009140
2620	0.009140
2619	0.009140
2618	0.009140
2617	0.009140
2616	0.009140
2615	0.009140
2614	0.009140
2613	0.009140
2612	0.009140
2611	0.009140
2610	0.009140
2609	0.009140
2608	0.009140
2607	0.009140
2606	0.009140
2605	0.009140
2604	0.009140
2603	0.009140
2602	0.009140
2601	0.009140
2600	0.009140
2599	0.009140
2598	0.009140
2597	0.009140
2596	0.009140
2595	0.009140
2594	0.009140
2593	0.009140
2592	0.009140
2591	0.009140
2590	0.009140
2589	0.009140
2588	0.009140
2587	0.009140
2586	0.009140
2585	0.009140
2584	0.009140
2583	0.009140
2582	0.009140
2581	0.009140
2580	0.009140
2579	0.009140
2578	0.009140
2577	0.009140
2576	0.009140
2575	0.009140
2574	0.009140
2573	0.009140
2572	0.009140
2571	0.009140
2570	0.009140
2569	0.009140
2568	0.009140
2567	0.009140
2566	0.009140
2565	0.009140
2564	0.009140
2563	0.009140
2562	0.009140
2561	0.009140
2560	0.009140
2559	0.009140
2558	0.009140
2557	0.009140
2556	0.009140
2555	0.009140
2554	0.009140
2553	0.009140
2552	0.009140
2551	0.009140
2550	0.009140
2549	0.009140
2548	0.009140
2547	0.009140
2546	0.009140
2545	0.009140
2544	0.009140
2543	0.009140
2542	0.009140
2541	0.009140
2540	0.009140
2539	0.009140
2538	0.009140
2537	0.009140
2536	0.009140
2535	0.009140
2534	0.009140
2533	0.009140
2532	0.009140
2531	0.009140
2530	0.009140
2529	0.009140
2528	0.009140
2527	0.009140
2526	0.009140
2525	0.009140
2524	0.009140
2523	0.009140
2522	0.009140
2521	0.009140
2520	0.009140
2519	0.009140
2518	0.009140
2517	0.009140
2516	0.009140
2515	0.009140
2514	0.009140
2513	0.009140
2512	0.009140
2511	0.009140
2510	0.009140
2509	0.009140
2508	0.009140
2507	0.009140
2506	0.009140
2505	0.009140
2504	0.009140
2503	0.009140
2502	0.009140
2501	0.009140
2500	0.009140
2499	0.009135
2498	0.009131
2497	0.009126
2496	0.009121
2495	0.009117
2494	0.009112
2493	0.009107
2492	0.009103
2491	0.009098
2490	0.009093
2489	0.009089
2488	0.009084
2487	0.009080
2486	0.009075
2485	0.009070
2484	0.009066
2483	0.009061
2482	0.009056
2481	0.009052
2480	0.009047
2479	0.009042
2478	0.009038
2477	0.009033
2476	0.009029
2475	0.009024
2474	0.009019
2473	0.009015
2472	0.009010
2471	0.009005
2470	0.009001
2469	0.008996
2468	0.008991
2467	0.008987
2466	0.008982
2465	0.008978
2464	0.008973
2463	0.008968
2462	0.008964
2461	0.008959
2460	0.008954
2459	0.008950
2458	0.008945
2457	0.008940
2456	0.008936
2455	0.008931
2454	0.008927
2453	0.008922
2452	0.008917
2451	0.008913
2450	0.008908
2449	0.008903
2448	0.008899
2447	0.008894
2446	0.008890
2445	0.008885
2444	0.008880
2443	0.008876
2442	0.008871
2441	0.008866
2440	0.008862
2439	0.008857
2438	0.008852
2437	0.008848
2436	0.008843
2435	0.008839
2434	0.008834
2433	0.008829
2432	0.008825
2431	0.008820
2430	0.008815
2429	0.008811
2428	0.008806
2427	0.008801
2426	0.008797
2425	0.008792
2424	0.008788
2423	0.008783
2422	0.008778
2421	0.008774
2420	0.008769
2419	0.008764
2418	0.008760
2417	0.008755
2416	0.008750
2415	0.008746
2414	0.008741
2413	0.008737
2412	0.008732
2411	0.008727
2410	0.008723
2409	0.008718
2408	0.008713
2407	0.008709
2406	0.008704
2405	0.008699
2404	0.008695
2403	0.008690
2402	0.008686
2401	0.008681
2400	0.008676
2399	0.008672
2398	0.008667
2397	0.008662
2396	0.008658
2395	0.008653
2394	0.008648
2393	0.008644
2392	0.008639
2391	0.008635
2390	0.008630
2389	0.008625
2388	0.008621
2387	0.008616
2386	0.008611
2385	0.008607
2384	0.008602
2383	0.008598
2382	0.008593
2381	0.008588
2380	0.008584
2379	0.008579
2378	0.008574
2377	0.008570
2376	0.008565
2375	0.008560
2374	0.008556
2373	0.008551
2372	0.008547
2371	0.008542
2370	0.008537
2369	0.008533
2368	0.008528
2367	0.008523
2366	0.008519
2365	0.008514
2364	0.008509
2363	0.008505
2362	0.008500
2361	0.008496
2360	0.008491
2359	0.008486
2358	0.008482
2357	0.008477
2356	0.008472
2355	0.008468
2354	0.008463
2353	0.008458
2352	0.008454
2351	0.008449
2350	0.008445
2349	0.008440
2348	0.008435
2347	0.008431
2346	0.008426
2345	0.008421
2344	0.008417
2343	0.008412
2342	0.008407
2341	0.008403
2340	0.008398
2339	0.008394
2338	0.008389
2337	0.008384
2336	0.008380
2335	0.008375
2334	0.008370
2333	0.008366
2332	0.008361
2331	0.008357
2330	0.008352
2329	0.008347
2328	0.008343
2327	0.008338
2326	0.008333
2325	0.008329
2324	0.008324
2323	0.008319
2322	0.008315
2321	0.008310
2320	0.008306
2319	0.008301
2318	0.008296
2317	0.008292
2316	0.008287
2315	0.008282
2314	0.008278
2313	0.008273
2312	0.008268
2311	0.008264
2310	0.008259
2309	0.008255
2308	0.008250
2307	0.008245
2306	0.008241
2305	0.008236
2304	0.008231
2303	0.008227
2302	0.008222
2301	0.008217
2300	0.008213
2299	0.008208
2298	0.008204
2297	0.008199
2296	0.008194
2295	0.008190
2294	0.008185
2293	0.008180
2292	0.008176
2291	0.008171
2290	0.008166
2289	0.008162
2288	0.008157
2287	0.008153
2286	0.008148
2285	0.008143
2284	0.008139
2283	0.008134
2282	0.008129
2281	0.008125
2280	0.008120
2279	0.008115
2278	0.008111
2277	0.008106
2276	0.008102
2275	0.008097
2274	0.008092
2273	0.008088
2272	0.008083
2271	0.008078
2270	0.008074
2269	0.008069
2268	0.008065
2267	0.008060
2266	0.008055
2265	0.008051
2264	0.008046
2263	0.008041
2262	0.008037
2261	0.008032
2260	0.008027
2259	0.008023
2258	0.008018
2257	0.008014
2256	0.008009
2255	0.008004
2254	0.008000
2253	0.007995
2252	0.007990
2251	0.007986
2250	0.007981
2249	0.007976
2248	0.007972
2247	0.007967
2246	0.007963
2245	0.007958
2244	0.007953
2243	0.007949
2242	0.007944
2241	0.007939
2240	0.007935
2239	0.007930
2238	0.007925
2237	0.007921
2236	0.007916
2235	0.007912
2234	0.007907
2233	0.007902
2232	0.007898
2231	0.007893
2230	0.007888
2229	0.007884
2228	0.007879
2227	0.007874
2226	0.007870
2225	0.007865
2224	0.007861
2223	0.007856
2222	0.007851
2221	0.007847
2220	0.007842
2219	0.007837
2218	0.007833
2217	0.007828
2216	0.007824
2215	0.007819
2214	0.007814
2213	0.007810
2212	0.007805
2211	0.007800
2210	0.007796
2209	0.007791
2208	0.007786
2207	0.007782
2206	0.007777
2205	0.007773
2204	0.007768
2203	0.007763
2202	0.007759
2201	0.007754
2200	0.007749
2199	0.007745
2198	0.007740
2197	0.007735
2196	0.007731
2195	0.007726
2194	0.007722
2193	0.007717
2192	0.007712
2191	0.007708
2190	0.007703
2189	0.007698
2188	0.007694
2187	0.007689
2186	0.007684
2185	0.007680
2184	0.007675
2183	0.007671
2182	0.007666
2181	0.007661
2180	0.007657
2179	0.007652
2178	0.007647
2177	0.007643
2176	0.007638
2175	0.007633
2174	0.007629
2173	0.007624
2172	0.007620
2171	0.007615
2170	0.007610
2169	0.007606
2168	0.007601
2167	0.007596
2166	0.007592
2165	0.007587
2164	0.007582
2163	0.007578
2162	0.007573
2161	0.007569
2160	0.007564
2159	0.007559
2158	0.007555
2157	0.007550
2156	0.007545
2155	0.007541
2154	0.007536
2153	0.007532
2152	0.007527
2151	0.007527
2150	0.007527
2149	0.007527
2148	0.007527
2147	0.007527
2146	0.007527
2145	0.007527
2144	0.007527
2143	0.007527
2142	0.007527
2141	0.007527
2140	0.007527
2139	0.007527
2138	0.007527
2137	0.007527
2136	0.007527
2135	0.007527
2134	0.007527
2133	0.007527
2132	0.007527
2131	0.007527
2130	0.007527
2129	0.007527
2128	0.007527
2127	0.007527
2126	0.007527
2125	0.007527
2124	0.007527
2123	0.007527
2122	0.007527
2121	0.007527
2120	0.007527
2119	0.007527
2118	0.007527
2117	0.007527
2116	0.007527
2115	0.007527
2114	0.007527
2113	0.007527
2112	0.007527
2111	0.007527
2110	0.007527
2109	0.007527
2108	0.007527
2107	0.007527
2106	0.007527
2105	0.007527
2104	0.007527
2103	0.007527
2102	0.007527
2101	0.007527
2100	0.007527
2099	0.007527
2098	0.007527
2097	0.007527
2096	0.007527
2095	0.007527
2094	0.007527
2093	0.007527
2092	0.007527
2091	0.007527
2090	0.007527
2089	0.007527
2088	0.007527
2087	0.007527
2086	0.007527
2085	0.007527
2084	0.007527
2083	0.007527
2082	0.007527
2081	0.007527
2080	0.007527
2079	0.007527
2078	0.007527
2077	0.007527
2076	0.007527
2075	0.007527
2074	0.007527
2073	0.007527
2072	0.007527
2071	0.007527
2070	0.007527
2069	0.007527
2068	0.007527
2067	0.007527
2066	0.007527
2065	0.007527
2064	0.007527
2063	0.007527
2062	0.007527
2061	0.007527
2060	0.007527
2059	0.007527
2058	0.007527
2057	0.007527
2056	0.007527
2055	0.007527
2054	0.007527
2053	0.007527
2052	0.007527
2051	0.007527
2050	0.007527
2049	0.007527
2048	0.007527
2047	0.007527
2046	0.007527
2045	0.007527
2044	0.007527
2043	0.007527
2042	0.007527
2041	0.007527
2040	0.007527
2039	0.007527
2038	0.007527
2037	0.007527
2036	0.007527
2035	0.007527
2034	0.007527
2033	0.007527
2032	0.007527
2031	0.007527
2030	0.007527
2029	0.007527
2028	0.007527
2027	0.007527
2026	0.007527
2025	0.007527
2024	0.007527
2023	0.007527
2022	0.007527
2021	0.007527
2020	0.007527
2019	0.007527
2018	0.007527
2017	0.007527
2016	0.007527
2015	0.007527
2014	0.007527
2013	0.007527
2012	0.007527
2011	0.007527
2010	0.007527
2009	0.007527
2008	0.007527
2007	0.007527
2006	0.007527
2005	0.007527
2004	0.007527
2003	0.007527
2002	0.007527
2001	0.007527
2000	0.007527
1999	0.007527
1998	0.007527
1997	0.007527
1996	0.007527
1995	0.007527
1994	0.007527
1993	0.007527
1992	0.007527
1991	0.007527
1990	0.007527
1989	0.007527
1988	0.007527
1987	0.007527
1986	0.007527
1985	0.007527
1984	0.007527
1983	0.007527
1982	0.007527
1981	0.007527
1980	0.007527
1979	0.007527
1978	0.007527
1977	0.007527
1976	0.007527
1975	0.007527
1974	0.007527
1973	0.007527
1972	0.007527
1971	0.007527
1970	0.007527
1969	0.007527
1968	0.007527
1967	0.007527
1966	0.007527
1965	0.007527
1964	0.007527
1963	0.007527
1962	0.007527
1961	0.007527
1960	0.007527
1959	0.007527
1958	0.007527
1957	0.007527
1956	0.007527
1955	0.007527
1954	0.007527
1953	0.007527
1952	0.007527
1951	0.007527
1950	0.007527
1949	0.007527
1948	0.007527
1947	0.007527
1946	0.007527
1945	0.007527
1944	0.007527
1943	0.007527
1942	0.007527
1941	0.007527
1940	0.007527
1939	0.007527
1938	0.007527
1937	0.007527
1936	0.007527
1935	0.007527
1934	0.007527
1933	0.007527
1932	0.007527
1931	0.007527
1930	0.007527
1929	0.007527
1928	0.007527
1927	0.007527
1926	0.007527
1925	0.007527
1924	0.007527
1923	0.007527
1922	0.007527
1921	0.007527
1920	0.007527
1919	0.007527
1918	0.007527
1917	0.007527
1916	0.007527
1915	0.007527
1914	0.007527
1913	0.007527
1912	0.007527
1911	0.007527
1910	0.007527
1909	0.007527
1908	0.007527
1907	0.007527
1906	0.007527
1905	0.007527
1904	0.007527
1903	0.007527
1902	0.007527
1901	0.007527
1900	0.007527
1899	0.007527
1898	0.007527
1897	0.007527
1896	0.007527
1895	0.007527
1894	0.007527
1893	0.007527
1892	0.007527
1891	0.007527
1890	0.007527
1889	0.007527
1888	0.007527
1887	0.007527
1886	0.007527
1885	0.007527
1884	0.007527
1883	0.007527
1882	0.007527
1881	0.007527
1880	0.007527
1879	0.007527
1878	0.007527
1877	0.007527
1876	0.007527
1875	0.007527
1874	0.007527
1873	0.007527
1872	0.007527
1871	0.007527
1870	0.007527
1869	0.007527
1868	0.007527
1867	0.007527
1866	0.007527
1865	0.007527
1864	0.007527
1863	0.007527
1862	0.007527
1861	0.007527
1860	0.007527
1859	0.007527
1858	0.007527
1857	0.007527
1856	0.007527
1855	0.007527
1854	0.007527
1853	0.007527
1852	0.007527
1851	0.007527
1850	0.007527
1849	0.007527
1848	0.007527
1847	0.007527
1846	0.007527
1845	0.007527
1844	0.007527
1843	0.007527
1842	0.007527
1841	0.007527
1840	0.007527
1839	0.007527
1838	0.007527
1837	0.007527
1836	0.007527
1835	0.007527
1834	0.007527
1833	0.007527
1832	0.007527
1831	0.007527
1830	0.007527
1829	0.007527
1828	0.007527
1827	0.007527
1826	0.007527
1825	0.007527
1824	0.007527
1823	0.007527
1822	0.007527
1821	0.007527
1820	0.007527
1819	0.007527
1818	0.007527
1817	0.007527
1816	0.007527
1815	0.007527
1814	0.007527
1813	0.007527
1812	0.007527
1811	0.007527
1810	0.007527
1809	0.007527
1808	0.007527
1807	0.007527
1806	0.007527
1805	0.007527
1804	0.007527
1803	0.007527
1802	0.007527
1801	0.007527
1800	0.007527
1799	0.007527
1798	0.007527
1797	0.007527
1796	0.007527
1795	0.007527
1794	0.007527
1793	0.007527
1792	0.007527
1791	0.007527
1790	0.007527
1789	0.007527
1788	0.007527
1787	0.007527
1786	0.007527
1785	0.007527
1784	0.007527
1783	0.007527
1782	0.007527
1781	0.007527
1780	0.007527
1779	0.007527
1778	0.007527
1777	0.007527
1776	0.007527
1775	0.007527
1774	0.007527
1773	0.007527
1772	0.007527
1771	0.007527
1770	0.007527
1769	0.007527
1768	0.007527
1767	0.007527
1766	0.007527
1765	0.007527
1764	0.007527
1763	0.007527
1762	0.007527
1761	0.007527
1760	0.007527
1759	0.007527
1758	0.007527
1757	0.007527
1756	0.007527
1755	0.007527
1754	0.007527
1753	0.007527
1752	0.007527
1751	0.007527
1750	0.007527
1749	0.007527
1748	0.007527
1747	0.007527
1746	0.007527
1745	0.007527
1744	0.007527
1743	0.007527
1742	0.007527
1741	0.007527
1740	0.007527
1739	0.007527
1738	0.007527
1737	0.007527
1736	0.007527
1735	0.007527
1734	0.007527
1733	0.007527
1732	0.007527
1731	0.007527
1730	0.007527
1729	0.007529
1728	0.007532
1727	0.007534
1726	0.007536
1725	0.007539
1724	0.007541
1723	0.007543
1722	0.007546
1721	0.007548
1720	0.007551
1719	0.007553
1718	0.007555
